DATETIME,price
2022-03-15 23:00:00,247.30000000000004
2022-03-16 23:00:00,256.30000000000007
2022-03-17 23:00:00,258.20000000000005
2022-03-18 23:00:00,259.80000000000007
2022-03-21 23:00:00,261.9000000000001
2022-03-22 23:00:00,261.80000000000007
2022-03-23 23:00:00,257.70000000000005
2022-03-24 23:00:00,258.70000000000005
2022-03-25 23:00:00,260.9000000000001
2022-03-28 23:00:00,261.80000000000007
2022-03-29 23:00:00,264.70000000000005
2022-03-30 23:00:00,263.20000000000005
2022-03-31 23:00:00,263.80000000000007
2022-04-01 23:00:00,262.80000000000007
2022-04-04 23:00:00,266.5
2022-04-05 23:00:00,265.5
2022-04-06 23:00:00,261.1
2022-04-07 23:00:00,263.1
2022-04-08 23:00:00,264.5
2022-04-11 23:00:00,263.4000000000001
2022-04-12 23:00:00,263.80000000000007
2022-04-13 23:00:00,265.30000000000007
2022-04-14 23:00:00,269.9000000000001
2022-04-19 23:00:00,265.6
2022-04-20 23:00:00,268.70000000000005
2022-04-21 23:00:00,270.6
2022-04-22 23:00:00,265.1
2022-04-25 23:00:00,263.5
2022-04-26 23:00:00,261.5
2022-04-27 23:00:00,260.1
2022-04-28 23:00:00,260.4000000000001
2022-04-29 23:00:00,261.9000000000001
2022-05-02 23:00:00,253.60000000000005
2022-05-03 23:00:00,257.0
2022-05-04 23:00:00,262.6
2022-05-05 23:00:00,257.4000000000001
2022-05-06 23:00:00,251.30000000000004
2022-05-09 23:00:00,244.40000000000003
2022-05-10 23:00:00,243.70000000000005
2022-05-11 23:00:00,245.10000000000005
2022-05-12 23:00:00,245.10000000000005
2022-05-13 23:00:00,249.00000000000003
2022-05-16 23:00:00,250.20000000000005
2022-05-17 23:00:00,252.50000000000003
2022-05-18 23:00:00,248.70000000000005
2022-05-19 23:00:00,244.90000000000003
2022-05-20 23:00:00,249.70000000000005
2022-05-23 23:00:00,251.30000000000004
2022-05-24 23:00:00,244.60000000000005
2022-05-25 23:00:00,243.40000000000003
2022-05-26 23:00:00,244.90000000000003
2022-05-27 23:00:00,248.30000000000004
2022-05-30 23:00:00,250.40000000000003
2022-05-31 23:00:00,245.80000000000004
2022-06-01 23:00:00,243.70000000000005
2022-06-02 23:00:00,247.70000000000005
2022-06-03 23:00:00,244.80000000000004
2022-06-06 23:00:00,247.30000000000004
2022-06-07 23:00:00,244.50000000000003
2022-06-08 23:00:00,241.90000000000003
2022-06-09 23:00:00,239.90000000000003
2022-06-10 23:00:00,236.20000000000005
2022-06-13 23:00:00,231.40000000000003
2022-06-14 23:00:00,229.10000000000005
2022-06-15 23:00:00,232.10000000000005
2022-06-16 23:00:00,222.90000000000003
2022-06-17 23:00:00,225.90000000000003
2022-06-20 23:00:00,227.50000000000006
2022-06-21 23:00:00,228.60000000000005
2022-06-22 23:00:00,226.80000000000004
2022-06-23 23:00:00,224.80000000000004
2022-06-24 23:00:00,234.00000000000006
2022-06-27 23:00:00,234.90000000000003
2022-06-28 23:00:00,234.00000000000006
2022-06-29 23:00:00,231.40000000000003
2022-06-30 23:00:00,230.70000000000005
2022-07-01 23:00:00,230.30000000000004
2022-07-04 23:00:00,230.50000000000006
2022-07-05 23:00:00,228.40000000000003
2022-07-06 23:00:00,234.70000000000005
2022-07-07 23:00:00,236.10000000000005
2022-07-08 23:00:00,239.50000000000006
2022-07-11 23:00:00,239.10000000000005
2022-07-12 23:00:00,240.40000000000003
2022-07-13 23:00:00,240.40000000000003
2022-07-14 23:00:00,238.60000000000005
2022-07-15 23:00:00,242.20000000000005
2022-07-18 23:00:00,244.30000000000004
2022-07-19 23:00:00,248.40000000000003
2022-07-20 23:00:00,249.20000000000005
2022-07-21 23:00:00,252.90000000000003
2022-07-22 23:00:00,254.20000000000005
2022-07-25 23:00:00,255.50000000000006
2022-07-26 23:00:00,254.3
2022-07-27 23:00:00,258.20000000000005
2022-07-28 23:00:00,260.00000000000006
2022-07-29 23:00:00,260.1
2022-08-01 23:00:00,258.6
2022-08-02 23:00:00,257.30000000000007
2022-08-03 23:00:00,260.6
2022-08-04 23:00:00,259.80000000000007
2022-08-05 23:00:00,255.00000000000006
2022-08-08 23:00:00,255.80000000000007
2022-08-09 23:00:00,255.70000000000005
2022-08-10 23:00:00,256.20000000000005
2022-08-11 23:00:00,254.90000000000003
2022-08-12 23:00:00,256.90000000000003
2022-08-15 23:00:00,256.90000000000003
2022-08-16 23:00:00,257.70000000000005
2022-08-17 23:00:00,256.30000000000007
2022-08-18 23:00:00,257.50000000000006
2022-08-19 23:00:00,255.50000000000006
2022-08-22 23:00:00,251.60000000000005
2022-08-23 23:00:00,249.40000000000003
2022-08-24 23:00:00,251.20000000000005
2022-08-25 23:00:00,251.70000000000005
2022-08-26 23:00:00,248.60000000000005
2022-08-29 23:00:00,248.10000000000005
2022-08-30 23:00:00,246.30000000000004
2022-08-31 23:00:00,240.90000000000003
2022-09-01 23:00:00,236.80000000000004
2022-09-02 23:00:00,240.40000000000003
2022-09-05 23:00:00,240.60000000000005
2022-09-06 23:00:00,241.50000000000006
2022-09-07 23:00:00,242.30000000000004
2022-09-08 23:00:00,243.50000000000006
2022-09-09 23:00:00,246.80000000000004
2022-09-12 23:00:00,250.80000000000004
2022-09-13 23:00:00,248.40000000000003
2022-09-14 23:00:00,245.40000000000003
2022-09-15 23:00:00,245.30000000000004
2022-09-16 23:00:00,241.30000000000004
2022-09-19 23:00:00,240.60000000000005
2022-09-20 23:00:00,236.50000000000006
2022-09-21 23:00:00,239.40000000000003
2022-09-22 23:00:00,235.60000000000005
