Date,Adj Close
2010-12-09,4.802886
2010-12-10,4.793579
2010-12-13,4.821502
2010-12-14,4.80754
2010-12-15,4.802886
2010-12-16,4.784271
2010-12-17,4.80754
2010-12-20,4.840118
2010-12-21,4.844772
2010-12-22,4.863389
2010-12-23,4.87735
2010-12-27,4.872695
2010-12-28,4.900619
2010-12-29,4.895967
2010-12-30,4.867
2010-12-31,4.909736
2011-01-03,4.914485
2011-01-04,4.862253
2011-01-05,4.87175
2011-01-06,4.838511
2011-01-07,4.824267
2011-01-10,4.848008
2011-01-11,4.867
2011-01-12,4.895491
2011-01-13,4.87175
2011-01-14,4.881246
2011-01-18,4.890743
2011-01-19,4.890743
2011-01-20,4.87175
2011-01-21,4.885994
2011-01-24,4.87175
2011-01-25,4.833764
2011-01-26,4.876498
2011-01-27,4.848008
2011-01-28,4.881246
2011-01-31,4.923981
2011-02-01,4.952471
2011-02-02,4.966715
2011-02-03,4.942974
2011-02-04,4.928729
2011-02-07,4.909736
2011-02-08,4.914485
2011-02-09,4.938226
2011-02-10,4.914485
2011-02-11,4.890743
2011-02-14,4.895491
2011-02-15,4.87175
2011-02-16,4.885994
2011-02-17,4.914485
2011-02-18,4.919232
2011-02-22,4.914485
2011-02-23,4.961967
2011-02-24,4.952471
2011-02-25,4.995205
2011-02-28,5.004701
2011-03-01,5.023695
2011-03-02,5.047436
2011-03-03,5.052185
2011-03-04,5.071178
2011-03-07,5.061681
2011-03-08,5.028443
2011-03-09,5.023695
2011-03-10,4.980959
2011-03-11,4.976212
2011-03-14,4.985708
2011-03-15,4.900239
2011-03-16,4.909736
2011-03-17,5.014198
2011-03-18,5.023695
2011-03-21,5.042688
2011-03-22,5.06643
2011-03-23,5.06643
2011-03-24,5.075926
2011-03-25,5.071178
2011-03-28,5.042688
2011-03-29,5.033192
2011-03-30,5.033192
2011-03-31,5.080674
2011-04-01,5.085423
2011-04-04,5.075926
2011-04-05,5.09017
2011-04-06,5.099667
2011-04-07,5.099667
2011-04-08,5.123409
2011-04-11,5.104416
2011-04-12,5.094919
2011-04-13,5.113913
2011-04-14,5.132906
2011-04-15,5.142403
2011-04-18,5.099667
2011-04-19,5.109164
2011-04-20,5.14715
2011-04-21,5.14715
2011-04-25,5.137654
2011-04-26,5.137654
2011-04-27,5.17564
2011-04-28,5.20413
2011-04-29,5.213626
2011-05-02,5.189886
2011-05-03,5.14715
2011-05-04,5.123409
2011-05-05,4.999953
2011-05-06,4.966715
2011-05-09,5.023695
2011-05-10,5.03794
2011-05-11,4.957218
2011-05-12,4.952471
2011-05-13,4.938226
2011-05-16,4.938226
2011-05-17,4.942974
2011-05-18,4.980959
2011-05-19,4.971464
2011-05-20,4.976212
2011-05-23,4.957218
2011-05-24,4.966715
2011-05-25,4.995205
2011-05-26,5.004701
2011-05-27,5.03794
2011-05-31,5.052185
2011-06-01,5.085423
2011-06-02,5.080674
2011-06-03,5.080674
2011-06-06,5.071178
2011-06-07,5.056933
2011-06-08,5.075926
2011-06-09,5.071178
2011-06-10,5.075926
2011-06-13,5.071178
2011-06-14,5.028443
2011-06-15,5.028443
2011-06-16,5.00945
2011-06-17,5.00945
2011-06-20,5.004701
2011-06-21,5.00945
2011-06-22,4.990458
2011-06-23,4.985708
2011-06-24,4.976212
2011-06-27,4.961967
2011-06-28,4.957218
2011-06-29,4.952471
2011-06-30,4.909736
2011-07-01,4.857504
2011-07-05,4.84326
2011-07-06,4.852756
2011-07-07,4.829015
2011-07-08,4.833764
2011-07-11,4.829015
2011-07-12,4.819518
2011-07-13,4.833764
2011-07-14,4.833764
2011-07-15,4.833764
2011-07-18,4.838511
2011-07-19,4.833764
2011-07-20,4.84326
2011-07-21,4.87175
2011-07-22,4.862253
2011-07-25,4.881246
2011-07-26,4.890743
2011-07-27,4.885994
2011-07-28,4.885994
2011-07-29,4.938226
2011-08-01,4.919232
2011-08-02,4.923981
2011-08-03,4.928729
2011-08-04,4.928729
2011-08-05,4.909736
2011-08-08,4.966715
2011-08-09,5.004701
2011-08-10,5.014198
2011-08-11,4.947721
2011-08-12,4.938226
2011-08-15,4.914485
2011-08-16,4.909736
2011-08-17,4.923981
2011-08-18,4.938226
2011-08-19,4.947721
2011-08-22,4.938226
2011-08-23,4.914485
2011-08-24,4.876498
2011-08-25,4.885994
2011-08-26,4.867
2011-08-29,4.84326
2011-08-30,4.857504
2011-08-31,4.87175
2011-09-01,4.848008
2011-09-02,4.87175
2011-09-06,4.890743
2011-09-07,4.87175
2011-09-08,4.867
2011-09-09,4.87175
2011-09-12,4.857504
2011-09-13,4.848008
2011-09-14,4.84326
2011-09-15,4.81477
2011-09-16,4.819518
2011-09-19,4.824267
2011-09-20,4.838511
2011-09-21,4.829015
2011-09-22,4.810022
2011-09-23,4.772036
2011-09-26,4.767288
2011-09-27,4.767288
2011-09-28,4.748294
2011-09-29,4.753042
2011-09-30,4.753042
2011-10-03,4.757791
2011-10-04,4.767288
2011-10-05,4.738798
2011-10-06,4.719803
2011-10-07,4.715056
2011-10-10,4.658076
2011-10-11,4.634336
2011-10-12,4.605844
2011-10-13,4.610593
2011-10-14,4.577356
2011-10-17,4.605844
2011-10-18,4.605844
2011-10-19,4.624838
2011-10-20,4.624838
2011-10-21,4.601096
2011-10-24,4.558362
2011-10-25,4.586852
2011-10-26,4.601096
2011-10-27,4.515627
2011-10-28,4.53462
2011-10-31,4.558362
2011-11-01,4.572607
2011-11-02,4.572607
2011-11-03,4.56311
2011-11-04,4.567859
2011-11-07,4.596349
2011-11-08,4.591599
2011-11-09,4.610593
2011-11-10,4.615342
2011-11-11,4.624838
2011-11-14,4.624838
2011-11-15,4.605844
2011-11-16,4.615342
2011-11-17,4.639083
2011-11-18,4.643831
2011-11-21,4.653328
2011-11-22,4.658076
2011-11-23,4.672321
2011-11-25,4.667573
2011-11-28,4.658076
2011-11-29,4.64858
2011-11-30,4.634336
2011-12-01,4.639083
2011-12-02,4.658076
2011-12-05,4.64858
2011-12-06,4.653328
2011-12-07,4.653328
2011-12-08,4.643831
2011-12-09,4.64858
2011-12-12,4.653328
2011-12-13,4.681818
2011-12-14,4.662824
2011-12-15,4.643831
2011-12-16,4.634336
2011-12-19,4.620089
2011-12-20,4.624838
2011-12-21,4.634336
2011-12-22,4.629586
2011-12-23,4.615342
2011-12-27,4.610593
2011-12-28,4.605844
2011-12-29,4.61108
2011-12-30,4.587287
2012-01-03,4.549218
2012-01-04,4.568253
2012-01-05,4.582528
2012-01-06,4.582528
2012-01-09,4.592044
2012-01-10,4.558735
2012-01-11,4.563493
2012-01-12,4.511149
2012-01-13,4.530184
2012-01-17,4.511149
2012-01-18,4.482597
2012-01-19,4.47308
2012-01-20,4.468322
2012-01-23,4.458804
2012-01-24,4.47308
2012-01-25,4.458804
2012-01-26,4.449288
2012-01-27,4.43977
2012-01-30,4.449288
2012-01-31,4.449288
2012-02-01,4.463563
2012-02-02,4.458804
2012-02-03,4.449288
2012-02-06,4.43977
2012-02-07,4.444529
2012-02-08,4.444529
2012-02-09,4.449288
2012-02-10,4.454045
2012-02-13,4.43977
2012-02-14,4.43977
2012-02-15,4.43977
2012-02-16,4.425495
2012-02-17,4.40646
2012-02-21,4.415977
2012-02-22,4.415977
2012-02-23,4.425495
2012-02-24,4.415977
2012-02-27,4.415977
2012-02-28,4.415977
2012-02-29,4.387426
2012-03-01,4.392184
2012-03-02,4.377909
2012-03-05,4.358874
2012-03-06,4.330322
2012-03-07,4.335081
2012-03-08,4.354115
2012-03-09,4.363633
2012-03-12,4.358874
2012-03-13,4.363633
2012-03-14,4.335081
2012-03-15,4.354115
2012-03-16,4.37315
2012-03-19,4.377909
2012-03-20,4.349357
2012-03-21,4.354115
2012-03-22,4.325563
2012-03-23,4.354115
2012-03-26,4.368391
2012-03-27,4.358874
2012-03-28,4.335081
2012-03-29,4.301772
2012-03-30,4.330322
2012-04-02,4.325563
2012-04-03,4.320805
2012-04-04,4.325563
2012-04-05,4.311289
2012-04-09,4.306529
2012-04-10,4.297012
2012-04-11,4.301772
2012-04-12,4.297012
2012-04-13,4.292254
2012-04-16,4.306529
2012-04-17,4.306529
2012-04-18,4.316046
2012-04-19,4.301772
2012-04-20,4.316046
2012-04-23,4.297012
2012-04-24,4.301772
2012-04-25,4.311289
2012-04-26,4.301772
2012-04-27,4.292254
2012-04-30,4.282736
2012-05-01,4.273219
2012-05-02,4.273219
2012-05-03,4.258944
2012-05-04,4.244668
2012-05-07,4.23515
2012-05-08,4.239909
2012-05-09,4.230392
2012-05-10,4.230392
2012-05-11,4.225633
2012-05-14,4.23515
2012-05-15,4.244668
2012-05-16,4.244668
2012-05-17,4.239909
2012-05-18,4.216115
2012-05-21,4.239909
2012-05-22,4.220874
2012-05-23,4.225633
2012-05-24,4.230392
2012-05-25,4.230392
2012-05-29,4.249427
2012-05-30,4.244668
2012-05-31,4.225633
2012-06-01,4.249427
2012-06-04,4.220874
2012-06-05,4.220874
2012-06-06,4.178047
2012-06-07,4.16853
2012-06-08,4.187565
2012-06-11,4.197083
2012-06-12,4.197083
2012-06-13,4.20184
2012-06-14,4.16853
2012-06-15,4.173289
2012-06-18,4.139978
2012-06-19,4.10191
2012-06-20,4.10191
2012-06-21,4.139978
2012-06-22,4.130462
2012-06-25,4.097151
2012-06-26,4.082875
2012-06-27,4.073358
2012-06-28,4.097151
2012-06-29,4.011497
2012-07-02,4.035289
2012-07-03,4.040048
2012-07-05,4.097151
2012-07-06,4.097151
2012-07-09,4.116185
2012-07-10,4.106668
2012-07-11,4.111427
2012-07-12,4.130462
2012-07-13,4.120944
2012-07-16,4.13522
2012-07-17,4.13522
2012-07-18,4.159012
2012-07-19,4.163771
2012-07-20,4.20184
2012-07-23,4.197083
2012-07-24,4.192323
2012-07-25,4.178047
2012-07-26,4.154254
2012-07-27,4.149496
2012-07-30,4.178047
2012-07-31,4.173289
2012-08-01,4.173289
2012-08-02,4.16853
2012-08-03,4.139978
2012-08-06,4.130462
2012-08-07,4.116185
2012-08-08,4.125703
2012-08-09,4.139978
2012-08-10,4.130462
2012-08-13,4.111427
2012-08-14,4.106668
2012-08-15,4.111427
2012-08-16,4.092393
2012-08-17,4.097151
2012-08-20,4.111427
2012-08-21,4.10191
2012-08-22,4.106668
2012-08-23,4.087633
2012-08-24,4.082875
2012-08-27,4.078117
2012-08-28,4.073358
2012-08-29,4.092393
2012-08-30,4.10191
2012-08-31,4.092393
2012-09-04,4.078117
2012-09-05,4.082875
2012-09-06,4.087633
2012-09-07,4.111427
2012-09-10,4.097151
2012-09-11,4.097151
2012-09-12,4.092393
2012-09-13,4.106668
2012-09-14,4.120944
2012-09-17,4.082875
2012-09-18,4.059083
2012-09-19,4.059083
2012-09-20,4.044806
2012-09-21,4.049565
2012-09-24,4.040048
2012-09-25,4.040048
2012-09-26,4.021014
2012-09-27,4.025772
2012-09-28,4.035289
2012-10-01,4.054324
2012-10-02,4.054324
2012-10-03,4.021014
2012-10-04,4.054324
2012-10-05,4.040048
2012-10-08,4.035289
2012-10-09,4.044806
2012-10-10,4.049565
2012-10-11,4.054324
2012-10-12,4.059083
2012-10-15,4.049565
2012-10-16,4.054324
2012-10-17,4.049565
2012-10-18,4.030531
2012-10-19,4.011497
2012-10-22,3.987704
2012-10-23,3.973428
2012-10-24,3.959152
2012-10-25,3.959152
2012-10-26,3.968669
2012-10-31,3.968669
2012-11-01,3.968669
2012-11-02,3.954394
2012-11-05,3.959152
2012-11-06,3.96391
2012-11-07,3.959152
2012-11-08,3.954394
2012-11-09,3.954394
2012-11-12,3.973428
2012-11-13,3.982944
2012-11-14,3.987704
2012-11-15,3.992462
2012-11-16,3.997221
2012-11-19,3.992462
2012-11-20,3.997221
2012-11-21,4.011497
2012-11-23,4.025772
2012-11-26,4.011497
2012-11-27,3.997221
2012-11-28,3.982944
2012-11-29,3.978186
2012-11-30,3.978186
2012-12-03,3.973428
2012-12-04,3.968669
2012-12-05,3.954394
2012-12-06,3.935359
2012-12-07,3.940117
2012-12-10,3.954394
2012-12-11,3.959152
2012-12-12,3.982944
2012-12-13,3.982944
2012-12-14,3.982944
2012-12-17,3.978186
2012-12-18,3.982944
2012-12-19,4.011497
2012-12-20,4.001979
2012-12-21,3.987704
2012-12-24,3.992462
2012-12-26,4.021014
2012-12-27,4.030531
2012-12-28,4.021014
2012-12-31,4.035289
2013-01-02,4.049565
2013-01-03,4.044806
2013-01-04,4.059083
2013-01-07,4.054324
2013-01-08,4.054324
2013-01-09,4.059083
2013-01-10,4.0686
2013-01-11,4.059083
2013-01-14,4.049565
2013-01-15,4.021014
2013-01-16,4.021014
2013-01-17,4.030531
2013-01-18,4.021014
2013-01-22,4.025772
2013-01-23,4.021014
2013-01-24,4.044806
2013-01-25,4.049565
2013-01-28,4.059083
2013-01-29,4.073358
2013-01-30,4.0686
2013-01-31,4.078117
2013-02-01,4.097151
2013-02-04,4.097151
2013-02-05,4.10191
2013-02-06,4.106668
2013-02-07,4.087633
2013-02-08,4.087633
2013-02-11,4.082875
2013-02-12,4.092393
2013-02-13,4.097151
2013-02-14,4.087633
2013-02-15,4.087633
2013-02-19,4.087633
2013-02-20,4.0686
2013-02-21,4.049565
2013-02-22,4.044806
2013-02-25,4.040048
2013-02-26,4.035289
2013-02-27,4.035289
2013-02-28,4.035289
2013-03-01,4.040048
2013-03-04,4.040048
2013-03-05,4.044806
2013-03-06,4.049565
2013-03-07,4.049565
2013-03-08,4.059083
2013-03-11,4.054324
2013-03-12,4.049565
2013-03-13,4.059083
2013-03-14,4.063841
2013-03-15,4.0686
2013-03-18,4.078117
2013-03-19,4.073358
2013-03-20,4.0686
2013-03-21,4.059083
2013-03-22,4.059083
2013-03-25,4.063841
2013-03-26,4.073358
2013-03-27,4.082875
2013-03-28,4.10191
2013-04-01,4.078117
2013-04-02,4.078117
2013-04-03,4.087633
2013-04-04,4.078117
2013-04-05,4.078117
2013-04-08,4.092393
2013-04-09,4.082875
2013-04-10,4.097151
2013-04-11,4.097151
2013-04-12,4.111427
2013-04-15,4.10191
2013-04-16,4.106668
2013-04-17,4.106668
2013-04-18,4.106668
2013-04-19,4.116185
2013-04-22,4.111427
2013-04-23,4.125703
2013-04-24,4.120944
2013-04-25,4.120944
2013-04-26,4.120944
2013-04-29,4.144737
2013-04-30,4.125703
2013-05-01,4.13522
2013-05-02,4.106668
2013-05-03,4.106668
2013-05-06,4.106668
2013-05-07,4.10191
2013-05-08,4.106668
2013-05-09,4.097151
2013-05-10,4.10191
2013-05-13,4.092393
2013-05-14,4.10191
2013-05-15,4.120944
2013-05-16,4.116185
2013-05-17,4.130462
2013-05-20,4.125703
2013-05-21,4.13522
2013-05-22,4.116185
2013-05-23,4.116185
2013-05-24,4.116185
2013-05-28,4.10191
2013-05-29,4.087633
2013-05-30,4.073358
2013-05-31,4.059083
2013-06-03,4.044806
2013-06-04,4.049565
2013-06-05,4.035289
2013-06-06,4.021014
2013-06-07,4.044806
2013-06-10,4.044806
2013-06-11,4.030531
2013-06-12,4.016255
2013-06-13,4.025772
2013-06-14,4.006738
2013-06-17,4.021014
2013-06-18,4.035289
2013-06-19,4.044806
2013-06-20,4.059083
2013-06-21,4.044806
2013-06-24,4.030531
2013-06-25,4.030531
2013-06-26,4.049565
2013-06-27,4.059083
2013-06-28,4.054324
2013-07-01,4.054324
2013-07-02,4.059083
2013-07-03,4.054324
2013-07-05,4.073358
2013-07-08,4.0686
2013-07-09,4.049565
2013-07-10,4.044806
2013-07-11,4.030531
2013-07-12,4.044806
2013-07-15,4.044806
2013-07-16,4.035289
2013-07-17,4.040048
2013-07-18,4.044806
2013-07-19,4.044806
2013-07-22,4.016255
2013-07-23,4.030531
2013-07-24,4.044806
2013-07-25,4.044806
2013-07-26,4.040048
2013-07-29,4.035289
2013-07-30,4.054324
2013-07-31,4.054324
2013-08-01,4.082875
2013-08-02,4.082875
2013-08-05,4.087633
2013-08-06,4.082875
2013-08-07,4.0686
2013-08-08,4.054324
2013-08-09,4.049565
2013-08-12,4.040048
2013-08-13,4.059083
2013-08-14,4.044806
2013-08-15,4.016255
2013-08-16,4.016255
2013-08-19,4.001979
2013-08-20,4.001979
2013-08-21,3.973428
2013-08-22,3.992462
2013-08-23,3.982944
2013-08-26,3.96391
2013-08-27,3.978186
2013-08-28,3.987704
2013-08-29,3.982944
2013-08-30,3.978186
2013-09-03,3.973428
2013-09-04,3.973428
2013-09-05,3.982944
2013-09-06,3.982944
2013-09-09,3.978186
2013-09-10,3.973428
2013-09-11,3.973428
2013-09-12,3.987704
2013-09-13,3.987704
2013-09-16,3.987704
2013-09-17,3.973428
2013-09-18,3.992462
2013-09-19,3.968669
2013-09-20,3.973428
2013-09-23,3.96391
2013-09-24,3.968669
2013-09-25,3.96391
2013-09-26,3.973428
2013-09-27,3.973428
2013-09-30,3.96391
2013-10-01,3.973428
2013-10-02,3.973428
2013-10-03,3.96391
2013-10-04,3.968669
2013-10-07,3.949635
2013-10-08,3.944877
2013-10-09,3.940117
2013-10-10,3.973428
2013-10-11,3.982944
2013-10-14,3.978186
2013-10-15,3.973428
2013-10-16,3.982944
2013-10-17,3.968669
2013-10-18,3.973428
2013-10-21,3.968669
2013-10-22,3.96391
2013-10-23,3.944877
2013-10-24,3.944877
2013-10-25,3.949635
2013-10-28,3.968669
2013-10-29,3.96391
2013-10-30,3.959152
2013-10-31,3.96391
2013-11-01,3.959152
2013-11-04,3.96391
2013-11-05,3.96391
2013-11-06,3.968669
2013-11-07,3.959152
2013-11-08,3.954394
2013-11-11,3.949635
2013-11-12,3.949635
2013-11-13,3.954394
2013-11-14,3.954394
2013-11-15,3.96391
2013-11-18,3.968669
2013-11-19,3.968669
2013-11-20,3.96391
2013-11-21,3.973428
2013-11-22,3.978186
2013-11-25,3.973428
2013-11-26,3.978186
2013-11-27,3.978186
2013-11-29,3.973428
2013-12-02,3.992462
2013-12-03,3.982944
2013-12-04,3.973428
2013-12-05,3.978186
2013-12-06,3.987704
2013-12-09,3.987704
2013-12-10,3.973428
2013-12-11,3.96391
2013-12-12,3.987704
2013-12-13,3.978186
2013-12-16,3.968669
2013-12-17,3.973428
2013-12-18,3.987704
2013-12-19,3.987704
2013-12-20,3.987704
2013-12-23,3.997221
2013-12-24,4.006738
2013-12-26,4.011497
2013-12-27,4.006738
2013-12-30,4.006738
2013-12-31,4.006738
2014-01-02,4.021014
2014-01-03,4.021014
2014-01-06,4.011497
2014-01-07,4.011497
2014-01-08,4.006738
2014-01-09,3.982944
2014-01-10,3.982944
2014-01-13,3.982944
2014-01-14,3.997221
2014-01-15,3.997221
2014-01-16,4.001979
2014-01-17,3.992462
2014-01-21,4.006738
2014-01-22,4.021014
2014-01-23,4.016255
2014-01-24,4.030531
2014-01-27,4.025772
2014-01-28,4.040048
2014-01-29,4.054324
2014-01-30,4.030531
2014-01-31,4.030531
2014-02-03,4.030531
2014-02-04,4.021014
2014-02-05,4.016255
2014-02-06,4.016255
2014-02-07,4.021014
2014-02-10,4.016255
2014-02-11,4.016255
2014-02-12,4.006738
2014-02-13,4.006738
2014-02-14,3.997221
2014-02-18,3.987704
2014-02-19,3.982944
2014-02-20,3.982944
2014-02-21,3.982944
2014-02-24,3.96391
2014-02-25,3.959152
2014-02-26,3.973428
2014-02-27,3.973428
2014-02-28,3.968669
2014-03-03,3.949635
2014-03-04,3.954394
2014-03-05,3.949635
2014-03-06,3.944877
2014-03-07,3.954394
2014-03-10,3.954394
2014-03-11,3.949635
2014-03-12,3.940117
2014-03-13,3.9306
2014-03-14,3.9306
2014-03-17,3.944877
2014-03-18,3.949635
2014-03-19,3.954394
2014-03-20,3.968669
2014-03-21,3.968669
2014-03-24,3.968669
2014-03-25,3.96391
2014-03-26,3.959152
2014-03-27,3.954394
2014-03-28,3.96391
2014-03-31,3.968669
2014-04-01,3.959152
2014-04-02,3.954394
2014-04-03,3.954394
2014-04-04,3.959152
2014-04-07,3.96391
2014-04-08,3.959152
2014-04-09,3.959152
2014-04-10,3.96391
2014-04-11,3.968669
2014-04-14,3.968669
2014-04-15,3.968669
2014-04-16,3.959152
2014-04-17,3.96391
2014-04-21,3.959152
2014-04-22,3.96391
2014-04-23,3.959152
2014-04-24,3.959152
2014-04-25,3.954394
2014-04-28,3.949635
2014-04-29,3.944877
2014-04-30,3.944877
2014-05-01,3.940117
2014-05-02,3.9306
2014-05-05,3.9306
2014-05-06,3.940117
2014-05-07,3.935359
2014-05-08,3.916324
2014-05-09,3.906808
2014-05-12,3.892532
2014-05-13,3.887773
2014-05-14,3.883015
2014-05-15,3.89729
2014-05-16,3.887773
2014-05-19,3.892532
2014-05-20,3.902049
2014-05-21,3.892532
2014-05-22,3.878256
2014-05-23,3.878256
2014-05-27,3.887773
2014-05-28,3.89729
2014-05-29,3.89729
2014-05-30,3.892532
2014-06-02,3.89729
2014-06-03,3.906808
2014-06-04,3.911566
2014-06-05,3.925842
2014-06-06,3.944877
2014-06-09,3.944877
2014-06-10,3.935359
2014-06-11,3.935359
2014-06-12,3.96391
2014-06-13,3.968669
2014-06-16,3.968669
2014-06-17,3.968669
2014-06-18,3.978186
2014-06-19,3.968669
2014-06-20,3.96391
2014-06-23,3.959152
2014-06-24,3.959152
2014-06-25,3.968669
2014-06-26,3.954394
2014-06-27,3.949635
2014-06-30,3.949635
2014-07-01,3.959152
2014-07-02,3.944877
2014-07-03,3.954394
2014-07-07,3.9306
2014-07-08,3.921083
2014-07-09,3.921083
2014-07-10,3.902049
2014-07-11,3.89729
2014-07-14,3.921083
2014-07-15,3.902049
2014-07-16,3.921083
2014-07-17,3.878256
2014-07-18,3.906808
2014-07-21,3.887773
2014-07-22,3.892532
2014-07-23,3.89729
2014-07-24,3.892532
2014-07-25,3.878256
2014-07-28,3.878256
2014-07-29,3.883015
2014-07-30,3.868739
2014-07-31,3.825912
2014-08-01,3.83067
2014-08-04,3.825912
2014-08-05,3.816395
2014-08-06,3.797359
2014-08-07,3.811636
2014-08-08,3.806876
2014-08-11,3.802118
2014-08-12,3.802118
2014-08-13,3.816395
2014-08-14,3.792601
2014-08-15,3.816395
2014-08-18,3.811636
2014-08-19,3.797359
2014-08-20,3.802118
2014-08-21,3.797359
2014-08-22,3.802118
2014-08-25,3.792601
2014-08-26,3.797359
2014-08-27,3.787843
2014-08-28,3.787843
2014-08-29,3.797359
2014-09-02,3.797359
2014-09-03,3.797359
2014-09-04,3.816395
2014-09-05,3.816395
2014-09-08,3.821152
2014-09-09,3.821152
2014-09-10,3.821152
2014-09-11,3.825912
2014-09-12,3.83067
2014-09-15,3.825912
2014-09-16,3.83067
2014-09-17,3.835429
2014-09-18,3.844946
2014-09-19,3.849705
2014-09-22,3.849705
2014-09-23,3.844946
2014-09-24,3.849705
2014-09-25,3.840187
2014-09-26,3.835429
2014-09-29,3.821152
2014-09-30,3.835429
2014-10-01,3.849705
2014-10-02,3.859221
2014-10-03,3.868739
2014-10-06,3.844946
2014-10-07,3.840187
2014-10-08,3.854463
2014-10-09,3.868739
2014-10-10,3.878256
2014-10-13,3.859221
2014-10-14,3.892532
2014-10-15,3.911566
2014-10-16,3.892532
2014-10-17,3.892532
2014-10-20,3.902049
2014-10-21,3.892532
2014-10-22,3.911566
2014-10-23,3.902049
2014-10-24,3.906808
2014-10-27,3.911566
2014-10-28,3.887773
2014-10-29,3.868739
2014-10-30,3.887773
2014-10-31,3.89729
2014-11-03,3.911566
2014-11-04,3.935359
2014-11-05,3.935359
2014-11-06,3.925842
2014-11-07,3.906808
2014-11-10,3.921083
2014-11-11,3.89729
2014-11-12,3.911566
2014-11-13,3.973428
2014-11-14,3.944877
2014-11-17,3.935359
2014-11-18,3.954394
2014-11-19,3.982944
2014-11-20,3.935359
2014-11-21,3.9306
2014-11-24,3.935359
2014-11-25,3.940117
2014-11-26,3.944877
2014-11-28,4.059083
2014-12-01,4.006738
2014-12-02,4.044806
2014-12-03,4.044806
2014-12-04,4.040048
2014-12-05,4.054324
2014-12-08,4.078117
2014-12-09,4.049565
2014-12-10,4.082875
2014-12-11,4.092393
2014-12-12,4.111427
2014-12-15,4.13522
2014-12-16,4.159012
2014-12-17,4.144737
2014-12-18,4.16853
2014-12-19,4.13522
2014-12-22,4.163771
2014-12-23,4.139978
2014-12-24,4.159012
2014-12-26,4.159012
2014-12-29,4.182806
2014-12-30,4.16853
2014-12-31,4.197083
2015-01-02,4.211357
2015-01-05,4.282736
2015-01-06,4.306529
2015-01-07,4.287495
2015-01-08,4.249427
2015-01-09,4.263702
2015-01-12,4.344598
2015-01-13,4.339839
2015-01-14,4.277977
