Date,Adj Close
2010-08-03,4.828802
2010-08-04,4.867471
2010-08-05,4.886806
2010-08-06,4.862638
2010-08-09,4.89164
2010-08-10,4.881973
2010-08-11,4.87714
2010-08-12,4.896472
2010-08-13,4.90614
2010-08-16,4.939977
2010-08-17,4.954477
2010-08-18,4.964144
2010-08-19,4.978645
2010-08-20,4.983479
2010-08-23,5.012481
2010-08-24,5.022149
2010-08-25,5.002813
2010-08-26,5.022149
2010-08-27,4.988313
2010-08-30,5.041483
2010-08-31,5.099486
2010-09-01,5.055984
2010-09-02,5.060817
2010-09-03,5.055984
2010-09-07,5.109153
2010-09-08,5.084985
2010-09-09,5.036649
2010-09-10,4.993147
2010-09-13,5.084985
2010-09-14,5.15749
2010-09-15,5.11882
2010-09-16,5.094652
2010-09-17,5.14299
2010-09-20,5.181659
2010-09-21,5.215493
2010-09-22,5.258996
2010-09-23,5.234828
2010-09-24,5.316999
2010-09-27,5.3315
2010-09-28,5.370169
2010-09-29,5.350834
2010-09-30,5.326667
2010-10-01,5.321833
2010-10-04,5.307332
2010-10-05,5.408839
2010-10-06,5.452341
2010-10-07,5.433007
2010-10-08,5.510344
2010-10-11,5.52968
2010-10-12,5.54418
2010-10-13,5.611851
2010-10-14,5.626352
2010-10-15,5.573181
2010-10-18,5.578015
2010-10-19,5.447508
2010-10-20,5.534512
2010-10-21,5.505511
2010-10-22,5.495843
2010-10-25,5.573181
2010-10-26,5.510344
2010-10-27,5.418507
2010-10-28,5.466843
2010-10-29,5.481343
2010-11-01,5.510344
2010-11-02,5.553847
2010-11-03,5.563515
2010-11-04,5.71819
2010-11-05,5.698856
2010-11-08,5.669853
2010-11-09,5.669853
2010-11-10,5.640853
2010-11-11,5.602184
2010-11-12,5.495843
2010-11-15,5.486176
2010-11-16,5.346002
2010-11-17,5.341167
2010-11-18,5.433007
2010-11-19,5.408839
2010-11-22,5.408839
2010-11-23,5.3315
2010-11-24,5.360502
2010-11-26,5.321833
2010-11-29,5.316999
2010-11-30,5.307332
2010-12-01,5.394338
2010-12-02,5.43784
2010-12-03,5.457175
2010-12-06,5.462009
2010-12-07,5.457175
2010-12-08,5.433007
2010-12-09,5.433007
2010-12-10,5.433007
2010-12-13,5.462009
2010-12-14,5.452341
2010-12-15,5.433007
2010-12-16,5.428173
2010-12-17,5.433007
2010-12-20,5.433007
2010-12-21,5.452341
2010-12-22,5.457175
2010-12-23,5.462009
2010-12-27,5.457175
2010-12-28,5.462009
2010-12-29,5.47651
2010-12-30,5.466843
2010-12-31,5.481841
2011-01-03,5.497354
2011-01-04,5.476668
2011-01-05,5.466324
2011-01-06,5.461154
2011-01-07,5.461154
2011-01-10,5.45081
2011-01-11,5.492182
2011-01-12,5.543898
2011-01-13,5.528384
2011-01-14,5.533555
2011-01-18,5.554242
2011-01-19,5.533555
2011-01-20,5.476668
2011-01-21,5.502526
2011-01-24,5.523212
2011-01-25,5.497354
2011-01-26,5.559414
2011-01-27,5.569757
2011-01-28,5.533555
2011-01-31,5.569757
2011-02-01,5.647329
2011-02-02,5.657671
2011-02-03,5.631815
2011-02-04,5.626643
2011-02-07,5.636985
2011-02-08,5.647329
2011-02-09,5.652502
2011-02-10,5.6163
2011-02-11,5.611129
2011-02-14,5.636985
2011-02-15,5.6163
2011-02-16,5.652502
2011-02-17,5.68353
2011-02-18,5.699045
2011-02-22,5.6163
2011-02-23,5.621471
2011-02-24,5.6163
2011-02-25,5.668015
2011-02-28,5.714559
2011-03-01,5.704217
2011-03-02,5.719732
2011-03-03,5.75076
2011-03-04,5.761104
2011-03-07,5.714559
2011-03-08,5.699045
2011-03-09,5.693873
2011-03-10,5.611129
2011-03-11,5.6163
2011-03-14,5.605957
2011-03-15,5.476668
2011-03-16,5.455982
2011-03-17,5.538726
2011-03-18,5.564584
2011-03-21,5.600785
2011-03-22,5.595614
2011-03-23,5.5801
2011-03-24,5.611129
2011-03-25,5.559414
2011-03-28,5.528384
2011-03-29,5.533555
2011-03-30,5.554242
2011-03-31,5.585272
2011-04-01,5.595614
2011-04-04,5.6163
2011-04-05,5.631815
2011-04-06,5.662843
2011-04-07,5.662843
2011-04-08,5.735245
2011-04-11,5.709387
2011-04-12,5.657671
2011-04-13,5.678358
2011-04-14,5.693873
2011-04-15,5.709387
2011-04-18,5.631815
2011-04-19,5.668015
2011-04-20,5.781789
2011-04-21,5.828333
2011-04-25,5.833504
2011-04-26,5.859363
2011-04-27,5.905906
2011-04-28,5.931764
2011-04-29,5.973136
2011-05-02,5.957623
2011-05-03,5.921421
2011-05-04,5.864534
2011-05-05,5.719732
2011-05-06,5.693873
2011-05-09,5.740416
2011-05-10,5.771447
2011-05-11,5.699045
2011-05-12,5.68353
2011-05-13,5.636985
2011-05-16,5.631815
2011-05-17,5.611129
2011-05-18,5.631815
2011-05-19,5.662843
2011-05-20,5.647329
2011-05-23,5.569757
2011-05-24,5.590443
2011-05-25,5.621471
2011-05-26,5.668015
2011-05-27,5.730075
2011-05-31,5.776618
2011-06-01,5.735245
2011-06-02,5.740416
2011-06-03,5.755932
2011-06-06,5.724902
2011-06-07,5.740416
2011-06-08,5.719732
2011-06-09,5.730075
2011-06-10,5.673186
2011-06-13,5.68353
2011-06-14,5.657671
2011-06-15,5.5801
2011-06-16,5.631815
2011-06-17,5.642158
2011-06-20,5.621471
2011-06-21,5.652502
2011-06-22,5.652502
2011-06-23,5.626643
2011-06-24,5.605957
2011-06-27,5.605957
2011-06-28,5.554242
2011-06-29,5.533555
2011-06-30,5.502526
2011-07-01,5.487011
2011-07-05,5.512868
2011-07-06,5.523212
2011-07-07,5.538726
2011-07-08,5.574928
2011-07-11,5.54907
2011-07-12,5.554242
