Date,Adj Close
2014-07-03,7.388247
2014-07-07,7.366037
2014-07-08,7.336425
2014-07-09,7.351231
2014-07-10,7.351231
2014-07-11,7.351231
2014-07-14,7.358634
2014-07-15,7.358634
2014-07-16,7.388247
2014-07-17,7.380843
2014-07-18,7.388247
2014-07-21,7.388247
2014-07-22,7.477084
2014-07-23,7.491889
2014-07-24,7.462277
2014-07-25,7.462277
2014-07-28,7.46968
2014-07-29,7.484486
2014-07-30,7.477084
2014-07-31,7.403053
2014-08-01,7.366037
2014-08-04,7.388247
2014-08-05,7.395649
2014-08-06,7.37344
2014-08-07,7.388247
2014-08-08,7.329022
2014-08-11,7.395649
2014-08-12,7.403053
2014-08-13,7.440068
2014-08-14,7.454874
2014-08-15,7.462277
2014-08-18,7.477084
2014-08-19,7.506696
2014-08-20,7.536308
2014-08-21,7.528904
2014-08-22,7.558517
2014-08-25,7.595532
2014-08-26,7.632547
2014-08-27,7.639949
2014-08-28,7.639949
2014-08-29,7.669562
2014-09-02,7.71398
2014-09-03,7.691772
2014-09-04,7.847237
2014-09-05,7.847237
2014-09-08,7.884251
2014-09-09,7.825027
2014-09-10,7.839833
2014-09-11,
2014-09-12,7.780608
2014-09-15,7.750997
2014-09-16,7.743593
2014-09-17,7.780608
2014-09-18,7.810221
2014-09-19,7.899056
2014-09-22,7.891654
2014-09-23,7.854638
2014-09-24,7.913864
2014-09-25,7.913864
2014-09-26,7.973088
2014-09-29,7.958282
2014-09-30,8.024909
2014-10-01,8.017508
2014-10-02,7.936072
2014-10-03,8.076731
2014-10-06,7.995298
2014-10-07,7.958282
2014-10-08,7.965685
2014-10-09,7.980491
2014-10-10,8.024909
2014-10-13,7.987893
2014-10-14,8.061924
2014-10-15,8.09894
2014-10-16,8.0027
2014-10-17,7.995298
2014-10-20,8.017508
2014-10-21,8.010102
2014-10-22,8.047119
2014-10-23,7.995298
2014-10-24,8.0027
2014-10-27,8.0027
2014-10-28,7.958282
2014-10-29,7.943475
2014-10-30,8.017508
2014-10-31,8.09894
2014-11-03,8.128551
2014-11-04,8.143357
2014-11-05,8.165566
2014-11-06,8.202582
2014-11-07,8.165566
2014-11-10,8.180375
2014-11-11,8.172971
2014-11-12,8.217389
2014-11-13,8.261807
2014-11-14,8.232195
2014-11-17,8.261807
2014-11-18,8.254405
2014-11-19,8.239598
2014-11-20,8.247001
2014-11-21,8.343241
2014-11-24,8.335837
2014-11-25,8.365448
2014-11-26,8.372851
2014-11-28,8.372851
2014-12-01,8.454286
2014-12-02,8.520913
2014-12-03,8.565332
2014-12-04,8.557929
2014-12-05,8.624556
2014-12-08,8.617153
2014-12-09,8.572734
2014-12-10,8.535719
2014-12-11,8.587542
2014-12-12,8.557929
2014-12-15,8.528316
2014-12-16,8.550526
2014-12-17,8.62606
2014-12-18,8.62606
2014-12-19,8.663827
2014-12-22,8.716702
2014-12-23,8.709148
2014-12-24,8.716702
2014-12-26,8.73181
2014-12-29,8.777129
2014-12-30,8.739363
