Date,Adj Close
2012-09-10,6.395308
2012-09-11,6.318563
2012-09-12,6.248216
2012-09-13,6.261005
2012-09-14,6.222634
2012-09-17,6.088333
2012-09-18,6.056355
2012-09-19,6.017984
2012-09-20,6.062751
2012-09-21,6.075541
2012-09-24,6.030774
2012-09-25,6.069146
2012-09-26,5.992403
2012-09-27,6.049961
2012-09-28,6.101123
2012-10-01,6.094727
2012-10-02,5.998798
2012-10-03,5.934844
2012-10-04,6.011588
2012-10-05,6.037169
2012-10-08,6.037169
2012-10-09,5.973217
2012-10-10,5.902867
2012-10-11,5.986007
2012-10-12,5.928449
2012-10-15,5.851707
2012-10-16,5.928449
2012-10-17,5.851707
2012-10-18,5.890078
2012-10-19,5.851707
2012-10-22,5.851707
2012-10-23,5.851707
2012-10-24,5.870893
2012-10-25,5.838915
2012-10-26,5.877287
2012-10-31,5.928449
2012-11-01,5.998798
2012-11-02,5.947636
2012-11-05,5.947636
2012-11-06,5.992403
2012-11-07,5.966821
2012-11-08,5.909263
2012-11-09,5.902867
2012-11-12,5.902867
2012-11-13,5.806939
2012-11-14,5.736591
2012-11-15,5.679032
2012-11-16,5.595894
2012-11-19,5.672637
2012-11-20,5.679032
2012-11-21,5.685429
2012-11-23,5.83252
2012-11-26,5.845311
2012-11-27,5.858101
2012-11-28,5.858101
2012-11-29,5.94124
2012-11-30,5.979612
2012-12-03,5.915659
2012-12-04,5.890078
2012-12-05,5.915659
2012-12-06,5.954031
2012-12-07,5.934844
2012-12-10,5.966821
2012-12-11,5.966821
2012-12-12,5.998798
2012-12-13,5.998798
2012-12-14,5.966821
2012-12-17,5.934844
2012-12-18,5.94124
2012-12-19,5.954031
2012-12-20,5.909263
2012-12-21,5.883682
2012-12-24,5.851707
2012-12-26,5.851707
2012-12-27,5.864497
2012-12-28,5.864497
2012-12-31,5.787753
2013-01-02,5.986007
2013-01-03,5.973217
2013-01-04,5.890078
2013-01-07,5.896473
2013-01-08,5.909263
2013-01-09,5.960426
2013-01-10,5.998798
2013-01-11,5.992403
2013-01-14,6.056355
2013-01-15,6.081937
2013-01-16,6.088333
2013-01-17,6.126704
2013-01-18,6.165076
2013-01-22,6.171471
2013-01-23,6.171471
2013-01-24,6.216238
2013-01-25,6.229029
2013-01-28,6.197052
2013-01-29,6.241819
2013-01-30,6.292982
2013-01-31,6.241819
2013-02-01,6.331354
2013-02-04,6.331354
2013-02-05,6.222634
2013-02-06,6.273797
2013-02-07,6.235425
2013-02-08,6.280191
2013-02-11,6.222634
2013-02-12,6.261005
2013-02-13,6.286587
2013-02-14,6.286587
2013-02-15,6.241819
2013-02-19,6.280191
2013-02-20,6.273797
2013-02-21,6.107518
2013-02-22,6.101123
2013-02-25,6.113914
2013-02-26,5.992403
2013-02-27,5.998798
2013-02-28,6.062751
2013-03-01,6.011588
2013-03-04,6.005193
2013-03-05,6.069146
2013-03-06,6.177866
2013-03-07,6.152286
2013-03-08,6.197052
2013-03-11,6.190658
2013-03-12,6.209844
2013-03-13,6.139495
2013-03-14,6.184262
2013-03-15,6.197052
2013-03-18,6.184262
2013-03-19,6.088333
2013-03-20,6.101123
2013-03-21,6.094727
2013-03-22,6.069146
2013-03-25,6.043565
2013-03-26,6.024379
2013-03-27,6.049961
2013-03-28,6.030774
2013-04-01,6.030774
2013-04-02,6.030774
2013-04-03,5.915659
2013-04-04,5.864497
2013-04-05,5.800544
2013-04-08,5.845311
2013-04-09,5.909263
2013-04-10,6.069146
2013-04-11,6.069146
2013-04-12,5.998798
2013-04-15,6.030774
2013-04-16,5.890078
2013-04-17,5.787753
2013-04-18,5.81973
2013-04-19,5.864497
2013-04-22,5.922055
2013-04-23,6.043565
2013-04-24,6.024379
2013-04-25,6.101123
2013-04-26,5.998798
2013-04-29,6.158681
2013-04-30,6.152286
2013-05-01,6.152286
2013-05-02,6.1331
2013-05-03,6.184262
2013-05-06,6.184262
2013-05-07,6.203448
2013-05-08,6.261005
2013-05-09,6.25461
2013-05-10,6.267402
2013-05-13,6.229029
2013-05-14,6.318563
2013-05-15,6.337749
2013-05-16,6.408098
2013-05-17,6.414493
2013-05-20,6.497632
2013-05-21,6.440074
2013-05-22,6.478446
2013-05-23,6.25461
2013-05-24,6.248216
2013-05-28,6.35054
2013-05-29,6.197052
2013-05-30,6.216238
2013-05-31,6.165076
2013-06-03,6.049961
2013-06-04,6.056355
2013-06-05,5.94124
2013-06-06,5.83252
2013-06-07,5.902867
2013-06-10,5.915659
2013-06-11,5.870893
2013-06-12,5.787753
2013-06-13,5.826125
2013-06-14,5.858101
2013-06-17,5.966821
2013-06-18,6.017984
2013-06-19,5.960426
2013-06-20,5.838915
2013-06-21,5.749382
2013-06-24,5.647056
2013-06-25,5.685429
2013-06-26,5.755776
2013-06-27,5.851707
2013-06-28,5.864497
2013-07-01,5.864497
2013-07-02,5.870893
2013-07-03,5.787753
2013-07-05,6.037169
2013-07-08,6.081937
2013-07-09,6.081937
2013-07-10,6.075541
2013-07-11,6.081937
2013-07-12,6.120308
2013-07-15,6.14589
2013-07-16,6.088333
2013-07-17,6.062751
2013-07-18,6.088333
2013-07-19,6.069146
2013-07-22,6.075541
2013-07-23,6.088333
2013-07-24,6.1331
2013-07-25,6.139495
2013-07-26,6.088333
2013-07-29,6.094727
2013-07-30,6.126704
2013-07-31,6.203448
2013-08-01,6.25461
2013-08-02,6.216238
2013-08-05,6.25461
2013-08-06,6.139495
2013-08-07,6.101123
2013-08-08,6.056355
2013-08-09,6.069146
2013-08-12,6.030774
2013-08-13,6.094727
2013-08-14,6.139495
2013-08-15,6.017984
2013-08-16,6.056355
2013-08-19,6.024379
2013-08-20,5.947636
2013-08-21,5.966821
2013-08-22,6.049961
2013-08-23,6.139495
2013-08-26,6.139495
2013-08-27,5.883682
2013-08-28,5.845311
2013-08-29,5.973217
2013-08-30,5.826125
2013-09-03,6.024379
2013-09-04,5.973217
2013-09-05,6.101123
2013-09-06,6.075541
2013-09-09,6.075541
2013-09-10,6.261005
2013-09-11,6.209844
2013-09-12,6.235425
2013-09-13,6.235425
2013-09-16,6.273797
2013-09-17,6.318563
2013-09-18,6.331354
2013-09-19,6.299378
2013-09-20,6.363331
2013-09-23,6.248216
2013-09-24,6.261005
2013-09-25,6.203448
2013-09-26,6.197052
2013-09-27,6.139495
2013-09-30,6.017984
2013-10-01,6.158681
2013-10-02,6.069146
2013-10-03,6.030774
2013-10-04,6.107518
2013-10-07,5.998798
2013-10-08,5.877287
2013-10-09,5.800544
2013-10-10,6.049961
2013-10-11,6.14589
2013-10-14,6.139495
2013-10-15,6.261005
2013-10-16,6.369726
2013-10-17,6.280191
2013-10-18,6.331354
2013-10-21,6.376122
2013-10-22,6.427284
2013-10-23,6.292982
2013-10-24,6.363331
2013-10-25,6.369726
2013-10-28,6.395308
2013-10-29,6.465655
2013-10-30,6.433679
2013-10-31,6.446469
2013-11-01,6.382515
2013-11-04,6.395308
2013-11-05,6.427284
2013-11-06,6.45926
2013-11-07,6.427284
2013-11-08,6.497632
2013-11-11,6.497632
2013-11-12,6.561585
2013-11-13,6.536004
2013-11-14,6.606351
2013-11-15,6.66391
2013-11-18,6.721468
2013-11-19,6.689491
2013-11-20,6.644724
2013-11-21,6.670305
2013-11-22,6.740654
2013-11-25,6.785421
2013-11-26,6.785421
2013-11-27,6.85577
2013-11-29,6.932513
2013-12-02,6.919722
2013-12-03,6.804607
2013-12-04,6.785421
2013-12-05,6.708677
2013-12-06,6.766235
2013-12-09,6.766235
2013-12-10,6.77263
2013-12-11,6.689491
2013-12-12,6.625538
2013-12-13,6.625538
2013-12-16,6.747049
2013-12-17,6.695886
2013-12-18,6.785421
2013-12-19,6.785421
2013-12-20,7.002861
2013-12-23,7.079605
2013-12-24,7.137163
2013-12-26,7.137163
2013-12-27,7.252278
2013-12-30,7.271464
2013-12-31,7.271464
2014-01-02,7.19472
2014-01-03,7.19472
2014-01-06,7.092396
2014-01-07,7.201116
2014-01-08,7.245883
2014-01-09,7.233092
2014-01-10,7.233092
2014-01-13,7.175535
2014-01-14,7.143558
2014-01-15,7.341812
2014-01-16,7.297045
2014-01-17,7.341812
2014-01-21,7.329022
2014-01-22,7.335417
2014-01-23,7.239488
2014-01-24,7.022047
2014-01-27,6.900537
2014-01-28,6.990071
2014-01-29,6.88135
2014-01-30,6.906931
2014-01-31,6.740654
2014-02-03,6.58077
2014-02-04,6.440074
2014-02-05,6.440074
2014-02-06,6.440074
2014-02-07,6.63833
2014-02-10,6.708677
2014-02-11,6.823793
2014-02-12,6.919722
2014-02-13,6.951699
2014-02-14,7.034837
2014-02-18,7.041234
2014-02-19,7.041234
2014-02-20,7.034837
2014-02-21,7.034837
2014-02-24,7.117977
2014-02-25,7.041234
2014-02-26,7.079605
2014-02-27,7.079605
2014-02-28,7.169139
2014-03-03,6.919722
2014-03-04,7.156348
2014-03-05,7.130767
2014-03-06,7.156348
2014-03-07,7.124372
2014-03-10,7.105186
2014-03-11,7.169139
2014-03-12,7.028442
2014-03-13,6.990071
2014-03-14,6.86856
2014-03-17,6.951699
2014-03-18,7.066814
2014-03-19,7.034837
2014-03-20,7.022047
2014-03-21,7.034837
2014-03-24,6.836583
2014-03-25,6.906931
2014-03-26,6.983675
2014-03-27,6.88135
2014-03-28,7.022047
2014-03-31,7.060419
2014-04-01,7.124372
2014-04-02,7.149954
2014-04-03,7.124372
2014-04-04,7.117977
2014-04-07,6.932513
2014-04-08,6.900537
2014-04-09,6.983675
2014-04-10,6.938909
2014-04-11,6.798212
2014-04-14,6.811002
2014-04-15,6.727864
2014-04-16,6.842978
2014-04-17,6.977281
2014-04-21,6.977281
2014-04-22,7.143558
2014-04-23,7.105186
2014-04-24,7.086
2014-04-25,6.977281
2014-04-28,7.066814
2014-04-29,7.105186
2014-04-30,7.105186
2014-05-01,7.105186
2014-05-02,7.162744
2014-05-05,7.162744
2014-05-06,7.098791
2014-05-07,7.041234
2014-05-08,7.143558
2014-05-09,7.015652
2014-05-12,7.169139
2014-05-13,7.213906
2014-05-14,7.169139
2014-05-15,7.015652
2014-05-16,7.041234
2014-05-19,7.079605
2014-05-20,7.117977
2014-05-21,7.162744
2014-05-22,7.213906
2014-05-23,7.245883
2014-05-27,7.341812
2014-05-28,7.437742
2014-05-29,7.19472
2014-05-30,7.354604
2014-06-02,7.380184
2014-06-03,7.354604
2014-06-04,7.335417
2014-06-05,7.39937
2014-06-06,7.57844
2014-06-09,7.591229
2014-06-10,7.572043
2014-06-11,7.540068
2014-06-12,7.501695
2014-06-13,7.546463
